Date,Product,Region,Sales,Customer_Age,Customer_Gender,Customer_Satisfaction
3/14/2027,Widget D,East,300,50,Male,4.036112192204811
3/15/2027,Widget B,East,546,54,Female,3.045924187153533
3/16/2027,Widget D,South,943,51,Male,3.5761057484477763
3/17/2027,Widget A,East,527,37,Female,1.408896684527778
3/18/2027,Widget A,South,137,52,Female,4.378086125254619
3/19/2027,Widget A,East,310,68,Female,3.3294298202558634
3/20/2027,Widget C,West,543,67,Female,4.944269920838407
3/21/2027,Widget B,North,426,35,Male,3.5457149750113963
3/22/2027,Widget A,North,860,63,Female,4.336446333
3/23/2027,Widget A,West,326,41,Male,4.199050971180959
3/24/2027,Widget B,West,147,25,Female,2.3818446058730753
3/25/2027,Widget A,South,117,47,Female,2.0384425009328466
3/26/2027,Widget D,South,538,61,Female,2.721974334
3/27/2027,Widget B,South,906,27,Female,2.8689653776353485
3/28/2027,Widget B,East,807,40,Male,1.9603388077465755
3/29/2027,Widget B,South,286,69,Female,4.578391493403887
3/30/2027,Widget D,West,444,66,Male,3.170191449202584
3/31/2027,Widget B,North,323,28,Female,4.913777568614279
4/1/2027,Widget D,East,929,19,Female,4.240071112185053
4/2/2027,Widget B,South,587,43,Female,3.222819441567784
4/3/2027,Widget C,East,976,53,Male,4.788161112577437
4/4/2027,Widget A,East,948,50,Female,3.0194992603812283
4/5/2027,Widget C,South,328,64,Female,4.548426050074681
4/6/2027,Widget A,East,489,30,Female,2.432579124783222
4/7/2027,Widget D,North,688,57,Female,2.5145695336163763
4/8/2027,Widget C,West,287,42,Female,2.6725227318837246
4/9/2027,Widget B,West,957,21,Male,3.1865025837729846
4/10/2027,Widget A,North,369,59,Male,3.213961080795296
4/11/2027,Widget A,East,706,36,Female,2.985595686708337
4/12/2027,Widget C,South,409,35,Female,2.224003894
4/13/2027,Widget D,East,231,54,Male,4.7088258591633245
4/14/2027,Widget C,North,650,47,Female,3.354344389397017
4/15/2027,Widget D,East,171,36,Male,2.6309568647663797
4/16/2027,Widget D,West,892,40,Female,3.6047078429744728
4/17/2027,Widget A,East,944,33,Female,4.071867031
4/18/2027,Widget C,North,771,18,Male,4.842912352912972
4/19/2027,Widget C,West,286,29,Female,2.9981966490703305
4/20/2027,Widget D,East,585,41,Male,1.4483940414030352
4/21/2027,Widget C,East,290,51,Male,2.7630632057461653
4/22/2027,Widget B,West,521,25,Male,2.9158822458138856
4/23/2027,Widget B,South,219,35,Female,4.587976312742695
4/24/2027,Widget C,West,319,65,Male,2.5792030738518124
4/25/2027,Widget C,South,152,22,Male,4.813297059548553
4/26/2027,Widget D,North,833,43,Female,2.940527630857339
4/27/2027,Widget B,North,550,47,Female,4.8951220039157155
4/28/2027,Widget B,West,511,30,Female,1.0327932845238488
4/29/2027,Widget A,West,742,36,Female,4.595261499225387
4/30/2027,Widget D,North,336,46,Female,4.724481807773403
5/1/2027,Widget A,South,857,20,Female,4.844083743060853
5/2/2027,Widget B,North,837,43,Male,1.0523061366984594
5/3/2027,Widget D,West,819,57,Female,1.686803346201236
5/4/2027,Widget C,North,505,29,Male,3.6150580123729448
5/5/2027,Widget D,West,707,19,Female,1.1018907669404285
5/6/2027,Widget C,West,521,28,Male,1.254435984706003
5/7/2027,Widget C,North,811,61,Male,1.8843154947737677
5/8/2027,Widget D,South,346,45,Female,3.0497590749755368
5/9/2027,Widget C,East,171,35,Female,3.183610237
5/10/2027,Widget A,North,929,30,Male,1.1370444911740174
5/11/2027,Widget B,East,284,54,Female,1.6814690031261246
5/12/2027,Widget C,North,105,39,Female,2.9988226933386213
5/13/2027,Widget A,East,305,29,Male,3.375762483773621
5/14/2027,Widget C,South,643,19,Male,1.5936067859448615
5/15/2027,Widget B,South,710,54,Male,2.5953656477878826
5/16/2027,Widget A,North,486,24,Female,4.6176057460678095
5/17/2027,Widget B,West,867,43,Female,4.995597148184688
5/18/2027,Widget B,East,798,43,Female,4.948857819324565
5/19/2027,Widget A,West,175,41,Female,4.5266980411474895
5/20/2027,Widget A,West,276,29,Male,2.578640351799783
5/21/2027,Widget A,West,926,33,Female,3.7462971682991366
5/22/2027,Widget D,South,898,40,Male,2.6663689111367948
5/23/2027,Widget A,North,448,57,Female,3.5941081072968113
5/24/2027,Widget A,North,354,26,Female,2.237729883877933
5/25/2027,Widget A,South,936,49,Male,3.424809014441328
5/26/2027,Widget A,South,801,32,Female,3.0950339862113996
5/27/2027,Widget C,North,407,54,Female,1.0979210632527998
5/28/2027,Widget D,West,444,30,Male,4.162811614984455
5/29/2027,Widget B,East,226,22,Female,1.0475913289806225
5/30/2027,Widget A,East,386,28,Male,2.172623769013207
5/31/2027,Widget C,East,865,27,Male,1.0236962618160095
6/1/2027,Widget C,West,824,69,Male,2.5048056531807927
6/2/2027,Widget C,North,861,30,Male,1.2526421126565572
6/3/2027,Widget B,South,695,58,Female,4.654043867324965
6/4/2027,Widget A,North,586,63,Female,2.6627171806514744
6/5/2027,Widget D,West,482,67,Female,2.8379830994576403
6/6/2027,Widget D,South,505,32,Male,2.3994009443634194
6/7/2027,Widget C,West,487,59,Female,3.510024616807065
6/8/2027,Widget B,East,624,24,Female,4.137632466472815
6/9/2027,Widget B,East,656,57,Female,3.5925869721959116
6/10/2027,Widget B,West,738,45,Female,3.992828474
6/11/2027,Widget D,South,725,49,Male,4.623894654037041
6/12/2027,Widget C,South,375,52,Male,4.454186126685714
6/13/2027,Widget A,North,599,32,Female,3.696233811014783
6/14/2027,Widget D,East,816,65,Male,1.8585518516177144
6/15/2027,Widget C,North,436,53,Female,3.5508114041677152
6/16/2027,Widget C,North,580,38,Female,3.0243323829620437
6/17/2027,Widget A,West,996,23,Female,3.8688769240416803
6/18/2027,Widget A,West,372,18,Male,4.331726593571659
6/19/2027,Widget A,North,157,21,Female,3.970885989
6/20/2027,Widget B,East,427,28,Male,4.3862446798451415
6/21/2027,Widget A,West,830,61,Male,1.2554654933640954
6/22/2027,Widget C,North,208,43,Female,1.1264801529498558
6/23/2027,Widget A,North,378,54,Male,2.034002270798376
6/24/2027,Widget C,North,785,40,Male,4.602664336434513
6/25/2027,Widget D,North,427,46,Female,4.294637003935895
6/26/2027,Widget B,North,875,38,Male,3.7309091911812464
6/27/2027,Widget D,North,414,65,Male,3.8030346697588637
6/28/2027,Widget D,West,573,62,Female,3.906681877
6/29/2027,Widget C,East,210,62,Female,4.770410801938988
6/30/2027,Widget D,North,798,66,Male,4.328764609
7/1/2027,Widget C,South,880,44,Female,3.493561548
7/2/2027,Widget A,West,328,56,Female,3.662861741028562
7/3/2027,Widget A,West,596,57,Male,1.8549610482444878
7/4/2027,Widget C,North,255,30,Male,3.629275301
7/5/2027,Widget A,West,572,40,Female,2.698716049673834
7/6/2027,Widget B,North,800,33,Male,1.611847482422975
7/7/2027,Widget D,East,371,47,Female,4.225611276986298
7/8/2027,Widget B,East,986,21,Female,3.0409883992125826
7/9/2027,Widget D,West,101,57,Male,4.909700166757686
7/10/2027,Widget A,West,857,33,Male,2.126717418
7/11/2027,Widget B,South,821,48,Female,2.922680449220307
7/12/2027,Widget A,West,610,59,Female,2.7919818186754726
7/13/2027,Widget D,South,385,42,Female,1.483118089730315
7/14/2027,Widget C,East,970,61,Female,2.704461115323118
7/15/2027,Widget C,East,112,29,Male,2.1502138256836996
7/16/2027,Widget B,North,707,43,Female,1.6412818854677376
7/17/2027,Widget A,East,597,54,Male,2.128622336144557
7/18/2027,Widget A,South,832,65,Male,1.933006765065568
7/19/2027,Widget B,West,337,50,Female,3.936294124023512
7/20/2027,Widget C,North,193,45,Male,1.1231007130366404
7/21/2027,Widget D,South,437,26,Male,3.4698509916528852
7/22/2027,Widget B,West,880,29,Female,4.042645368094426
7/23/2027,Widget D,North,270,22,Male,2.9228938258758927
7/24/2027,Widget C,East,705,69,Male,4.726259920031674
7/25/2027,Widget A,South,760,45,Female,3.831522780946141
7/26/2027,Widget C,West,723,52,Female,3.991694605245669
7/27/2027,Widget B,North,666,22,Female,1.787733949763481
7/28/2027,Widget A,North,948,51,Female,4.1091823033562935
7/29/2027,Widget B,East,566,63,Female,4.328378944
7/30/2027,Widget B,West,727,51,Female,2.4450655536239583
7/31/2027,Widget C,East,242,30,Female,1.853452272131885
8/1/2027,Widget B,East,300,56,Male,2.5402027168144667
8/2/2027,Widget C,West,279,59,Male,3.9584318760005486
8/3/2027,Widget A,West,813,62,Female,2.670556023474811
8/4/2027,Widget C,West,463,65,Male,3.9466075008991517
8/5/2027,Widget A,South,578,31,Male,1.4542581639101506
8/6/2027,Widget C,West,664,28,Female,4.224046841953937
8/7/2027,Widget D,North,570,59,Male,2.0128299265694296
8/8/2027,Widget D,East,483,55,Female,1.9957159508583748
8/9/2027,Widget B,South,791,21,Male,3.361523860815443
8/10/2027,Widget C,West,516,50,Female,1.2804721829879586
8/11/2027,Widget C,South,924,24,Male,1.1051909067386743
8/12/2027,Widget A,West,407,58,Male,2.044114661173797
8/13/2027,Widget B,South,748,25,Male,3.152270202939291
8/14/2027,Widget C,East,793,54,Female,4.630465544900909
8/15/2027,Widget B,East,466,68,Male,4.385740705229228
8/16/2027,Widget D,North,100,27,Male,2.961785839683902
8/17/2027,Widget C,North,143,60,Female,1.148207974773971
8/18/2027,Widget C,West,838,32,Female,3.1410109385172365
8/19/2027,Widget B,East,942,55,Male,3.819182399701182
8/20/2027,Widget C,South,197,32,Male,2.356658130100135
8/21/2027,Widget B,South,819,22,Male,1.4442532131266188
8/22/2027,Widget C,South,364,46,Male,2.1142718128226377
8/23/2027,Widget A,North,899,36,Female,4.086355457871256
8/24/2027,Widget B,South,882,68,Male,2.4049753291333134
8/25/2027,Widget C,North,239,27,Male,4.2479259627428405
8/26/2027,Widget D,North,580,29,Female,2.2780858072299033
8/27/2027,Widget C,West,336,21,Male,1.6542201536552725
8/28/2027,Widget D,South,171,48,Male,2.743393438054433
8/29/2027,Widget D,South,766,35,Male,2.809098049156556
8/30/2027,Widget A,East,289,33,Female,1.064432874197348
8/31/2027,Widget B,West,367,57,Female,1.4681802908253045
9/1/2027,Widget C,East,420,53,Male,1.7397040750912698
9/2/2027,Widget A,West,206,42,Male,1.4543492695146996
9/3/2027,Widget C,South,331,40,Female,2.3661043016854553
9/4/2027,Widget D,North,141,29,Male,4.858491422468072
9/5/2027,Widget B,North,801,51,Male,3.036890153308312
9/6/2027,Widget C,North,982,53,Female,3.510224095482586
9/7/2027,Widget C,North,238,54,Female,2.4255459140921127
9/8/2027,Widget D,North,714,20,Female,2.2939510465725843
9/9/2027,Widget C,East,782,26,Male,1.0925870876600334
9/10/2027,Widget C,West,962,35,Male,3.0013346227040896
9/11/2027,Widget D,South,372,60,Male,2.934436027006665
9/12/2027,Widget A,East,580,52,Male,1.6313229047244922
9/13/2027,Widget D,West,515,51,Female,4.057296000826815
9/14/2027,Widget A,North,605,58,Male,2.9706973212440118
9/15/2027,Widget B,West,832,31,Male,2.355975880646293
9/16/2027,Widget A,West,824,21,Female,1.5876356360917079
9/17/2027,Widget A,North,952,46,Female,3.2086433078840497
9/18/2027,Widget B,North,523,58,Male,4.0112681043552385
9/19/2027,Widget A,North,506,62,Female,2.1279974107398867
9/20/2027,Widget D,South,667,67,Female,1.8751774063068902
9/21/2027,Widget A,North,489,32,Male,3.087739856258308
9/22/2027,Widget B,South,441,45,Male,1.6213732100400677
9/23/2027,Widget D,North,713,59,Male,3.6664535463771397
9/24/2027,Widget B,South,592,33,Male,3.421374511776922
9/25/2027,Widget B,West,291,29,Female,1.3483281983657145
9/26/2027,Widget C,East,598,69,Female,1.1460815175254955
9/27/2027,Widget C,West,921,22,Male,3.4811546103543396
9/28/2027,Widget B,West,811,51,Male,2.177175095954963
9/29/2027,Widget B,North,332,59,Female,1.3457830126935941
9/30/2027,Widget B,South,326,18,Male,4.037714819825946
10/1/2027,Widget C,East,470,56,Male,2.2561760120705765
10/2/2027,Widget C,North,238,49,Male,2.8383981985528943
10/3/2027,Widget A,North,955,43,Male,1.947251709815077
10/4/2027,Widget A,North,916,34,Female,3.5092683134318583
10/5/2027,Widget B,West,248,65,Male,2.2059536614174378
10/6/2027,Widget D,South,214,44,Female,4.872083844910513
10/7/2027,Widget D,South,549,41,Male,3.8117901944676262
10/8/2027,Widget C,East,162,52,Male,1.5468891054938632
10/9/2027,Widget C,South,203,63,Female,2.666779358693867
10/10/2027,Widget C,South,950,59,Male,2.5416843989195144
10/11/2027,Widget B,North,970,56,Female,3.1369884428815324
10/12/2027,Widget D,North,767,43,Male,4.367722697917014
10/13/2027,Widget A,West,372,66,Male,3.333688060732007
10/14/2027,Widget B,North,105,55,Male,1.246226710399997
10/15/2027,Widget A,North,246,40,Male,3.621662787
10/16/2027,Widget A,North,283,39,Male,1.0330611917834336
10/17/2027,Widget B,North,127,21,Female,4.119841842161572
10/18/2027,Widget A,West,649,66,Female,3.666544289644968
10/19/2027,Widget D,North,218,26,Male,2.235142633410344
10/20/2027,Widget A,East,392,21,Male,2.169767218358063
10/21/2027,Widget D,East,470,24,Female,4.193091986185222
10/22/2027,Widget D,East,343,40,Female,4.133346767698482
10/23/2027,Widget D,East,679,19,Male,2.4092094175070398
10/24/2027,Widget C,North,825,66,Male,2.1957909123191213
10/25/2027,Widget A,East,317,41,Female,3.239299156
10/26/2027,Widget B,North,276,57,Male,1.0334626399365767
10/27/2027,Widget B,West,398,48,Female,1.3306681519461692
10/28/2027,Widget A,East,775,64,Male,1.504678360594947
10/29/2027,Widget C,South,157,48,Female,1.7416472713086968
10/30/2027,Widget C,East,368,64,Female,3.0480725067018763
10/31/2027,Widget D,East,407,57,Male,4.968967659444488
11/1/2027,Widget A,North,669,65,Female,3.610453606989414
11/2/2027,Widget A,East,387,68,Male,1.2451951777968944
11/3/2027,Widget B,South,204,60,Male,3.102317496248967
11/4/2027,Widget A,North,327,51,Male,2.9865808495580177
11/5/2027,Widget C,North,346,41,Male,1.576671263272198
11/6/2027,Widget A,West,799,66,Female,4.681089475209631
11/7/2027,Widget B,West,593,43,Male,2.763060990701476
11/8/2027,Widget D,East,182,33,Male,4.978236562438958
11/9/2027,Widget B,West,285,64,Male,2.680289181008657
11/10/2027,Widget B,West,351,30,Male,3.431830810734437
11/11/2027,Widget D,West,454,32,Female,1.4190501458057603
11/12/2027,Widget B,North,849,44,Male,2.816911295227477
11/13/2027,Widget B,North,971,21,Female,1.9550635760158932
11/14/2027,Widget A,North,795,33,Female,4.3422591942849404
11/15/2027,Widget A,West,895,47,Female,4.135678339470159
11/16/2027,Widget D,North,996,61,Male,4.296719998501434
11/17/2027,Widget A,West,309,47,Male,3.8944377510318056
11/18/2027,Widget A,North,915,53,Male,4.330732894480205
11/19/2027,Widget B,North,907,20,Male,1.8033150006996834
11/20/2027,Widget C,South,708,39,Female,2.8081751063192066
11/21/2027,Widget A,East,546,66,Female,3.7673875197838727
11/22/2027,Widget C,West,559,39,Male,3.5495699917405394
11/23/2027,Widget A,South,571,67,Male,3.865417931496348
11/24/2027,Widget A,North,819,67,Male,1.8970335326049268
11/25/2027,Widget D,West,469,66,Male,1.393738836179959
11/26/2027,Widget D,North,999,29,Male,4.667226312299105
11/27/2027,Widget D,East,591,38,Male,3.240687582269434
11/28/2027,Widget C,South,236,21,Male,1.6153036980296438
11/29/2027,Widget B,East,466,48,Female,4.173746327549447
11/30/2027,Widget A,South,283,61,Female,4.659719747
12/1/2027,Widget A,North,687,48,Female,1.6782540742844363
12/2/2027,Widget A,East,386,40,Female,4.269649821076442
12/3/2027,Widget C,East,571,37,Male,4.732900245276513
12/4/2027,Widget D,North,474,32,Male,4.753446401184069
12/5/2027,Widget B,East,753,40,Male,4.656625846614005
12/6/2027,Widget C,West,848,45,Male,3.185684049440411
12/7/2027,Widget D,South,636,33,Male,2.424845269015477
12/8/2027,Widget C,South,610,54,Female,1.0290912307760371
12/9/2027,Widget B,South,901,38,Male,1.2436489074861083
12/10/2027,Widget D,West,678,32,Female,2.7153560611895626
12/11/2027,Widget C,South,349,34,Male,2.5973045855660413
12/12/2027,Widget B,North,609,67,Female,1.7388556382795328
12/13/2027,Widget A,East,729,54,Male,2.5819201121266273
12/14/2027,Widget B,West,172,30,Female,1.6986002618214724
12/15/2027,Widget A,South,381,36,Male,4.395165011103362
12/16/2027,Widget C,North,459,47,Male,2.1927795115023954
12/17/2027,Widget D,East,109,62,Male,3.394257401
12/18/2027,Widget D,East,310,35,Male,3.011372247996347
12/19/2027,Widget C,West,934,31,Female,1.2075283103759689
12/20/2027,Widget D,West,251,53,Male,4.768934877964664
12/21/2027,Widget D,West,104,53,Female,3.1089039130019334
12/22/2027,Widget A,North,294,37,Male,2.3002305735672612
12/23/2027,Widget C,North,382,69,Female,1.632506278532273
12/24/2027,Widget B,West,563,36,Male,2.354106538907343
12/25/2027,Widget A,South,212,62,Male,1.082046412093558
12/26/2027,Widget C,East,370,61,Female,2.454232621393191
12/27/2027,Widget A,East,262,24,Male,3.1259437092180193
12/28/2027,Widget B,North,559,61,Male,4.487464983403779
12/29/2027,Widget B,East,204,21,Female,3.7494976707911905
12/30/2027,Widget C,South,792,51,Male,1.4463292525329656
12/31/2027,Widget B,East,655,19,Female,1.5909852977518444
1/1/2028,Widget A,North,381,22,Male,2.7124934712734987
1/2/2028,Widget B,North,786,27,Female,1.7828310065551514
1/3/2028,Widget A,South,261,49,Female,1.111399110331023
1/4/2028,Widget A,South,450,59,Female,4.220059520472281
1/5/2028,Widget B,East,533,58,Female,1.0780902827919765
1/6/2028,Widget C,East,951,30,Male,4.322758420792056
1/7/2028,Widget D,North,239,56,Male,1.576415852131864
1/8/2028,Widget B,South,570,22,Female,4.898713643228465
1/9/2028,Widget A,South,231,27,Male,3.4154956473047604
1/10/2028,Widget A,South,186,27,Male,3.939931886519582
1/11/2028,Widget B,East,787,55,Male,1.4419345118722595
1/12/2028,Widget C,South,282,44,Female,4.448416294
1/13/2028,Widget C,North,467,68,Male,4.356769371486154
1/14/2028,Widget A,North,228,38,Male,3.6119709261668707
1/15/2028,Widget A,East,345,25,Female,3.0090994583815496
1/16/2028,Widget C,West,700,18,Male,3.885956693
1/17/2028,Widget D,East,677,45,Female,1.0237128613475126
1/18/2028,Widget B,West,769,66,Female,3.3697630215938377
1/19/2028,Widget A,South,998,56,Female,4.389624539716946
1/20/2028,Widget A,East,477,31,Male,2.4275995486990194
1/21/2028,Widget C,North,248,38,Male,1.4331574259316673
1/22/2028,Widget B,South,951,47,Female,2.6835089989728247
1/23/2028,Widget C,North,532,38,Female,3.9084177962340276
1/24/2028,Widget B,South,727,66,Female,1.4292048414826901
1/25/2028,Widget B,East,825,26,Female,1.824194241
1/26/2028,Widget B,West,568,34,Female,1.5902073873147997
1/27/2028,Widget A,South,545,22,Female,4.187791022
1/28/2028,Widget D,West,580,48,Male,1.2515704898099473
1/29/2028,Widget C,South,983,69,Female,3.746346008457732
1/30/2028,Widget D,North,393,57,Female,2.4658276830127654
1/31/2028,Widget C,North,864,55,Female,4.023164972
2/1/2028,Widget B,South,242,60,Male,4.857533675136151
2/2/2028,Widget A,West,349,36,Male,1.4581811983459292
2/3/2028,Widget D,East,977,53,Male,2.257540164269834
2/4/2028,Widget A,East,401,67,Male,4.240501710875428
2/5/2028,Widget C,North,124,50,Female,2.064633544204706
2/6/2028,Widget A,East,888,30,Male,1.8604823881841637
2/7/2028,Widget A,North,988,31,Female,4.301511911475886
2/8/2028,Widget D,East,989,50,Female,4.948329456023881
2/9/2028,Widget B,South,169,46,Female,3.227522360591863
2/10/2028,Widget A,North,724,60,Female,2.112194993333357
2/11/2028,Widget B,North,974,66,Female,2.594263846400216
2/12/2028,Widget C,South,211,53,Female,1.680521309534436
2/13/2028,Widget A,North,463,61,Male,4.047549116
2/14/2028,Widget D,East,402,27,Male,4.093896071291072
2/15/2028,Widget C,East,570,48,Male,4.500483969529977
2/16/2028,Widget C,North,190,23,Male,1.1064102543862555
2/17/2028,Widget D,East,629,18,Male,3.247925366505517
2/18/2028,Widget A,West,760,24,Female,1.8570217373727376
2/19/2028,Widget A,North,838,44,Male,2.3635320619694284
2/20/2028,Widget C,South,825,38,Male,4.139822461
2/21/2028,Widget A,West,971,45,Male,1.7681346094459847
2/22/2028,Widget B,North,762,33,Female,3.5533670023243586
2/23/2028,Widget D,South,291,63,Female,3.6182647648943926
2/24/2028,Widget B,East,651,40,Female,4.816375659609203
2/25/2028,Widget A,South,341,69,Male,4.100643714115748
2/26/2028,Widget C,West,237,37,Male,4.214540588614774
2/27/2028,Widget D,East,444,55,Male,3.126402996071574
2/28/2028,Widget A,North,279,42,Male,1.7471232286494827
2/29/2028,Widget A,East,811,45,Male,2.7022534628734065
3/1/2028,Widget C,North,602,22,Female,3.1979582940472815
3/2/2028,Widget C,North,302,38,Male,3.7136770068548492
3/3/2028,Widget B,South,672,35,Female,3.430836447327709
3/4/2028,Widget D,South,291,64,Male,2.575911315668974
3/5/2028,Widget D,South,104,23,Female,2.0612524279833657
3/6/2028,Widget C,West,989,46,Female,1.6729233728147324
3/7/2028,Widget B,West,336,36,Female,3.7753815450890653
3/8/2028,Widget D,South,792,50,Female,3.581594697
3/9/2028,Widget C,West,410,18,Male,3.7494898630312266
3/10/2028,Widget A,East,648,62,Male,2.4901098112111795
3/11/2028,Widget D,East,155,20,Male,2.04963129
3/12/2028,Widget B,West,542,59,Female,4.038885314723702
3/13/2028,Widget B,West,336,38,Male,4.094589580221337
3/14/2028,Widget B,East,969,52,Male,2.8224654958673625
3/15/2028,Widget A,North,960,58,Male,3.4476163390692967
3/16/2028,Widget D,East,296,57,Male,2.494078656926965
3/17/2028,Widget D,East,684,20,Female,3.807788800479227
3/18/2028,Widget A,West,670,42,Female,4.342886386591485
3/19/2028,Widget D,East,851,62,Male,3.7529331093425977
3/20/2028,Widget A,West,613,55,Male,3.050330507388546
3/21/2028,Widget A,West,548,62,Male,2.8346318379694813
3/22/2028,Widget A,South,459,37,Female,3.569278603902977
3/23/2028,Widget B,East,799,69,Female,3.719243566405321
3/24/2028,Widget D,North,918,61,Female,3.234917774098156
3/25/2028,Widget A,South,129,62,Male,3.4997691
3/26/2028,Widget D,West,878,51,Female,1.386354729978129
3/27/2028,Widget B,West,207,38,Female,4.8070620645693065
3/28/2028,Widget A,North,943,65,Female,4.163092254928136
3/29/2028,Widget C,West,701,40,Female,2.4957114788271353
3/30/2028,Widget B,East,816,23,Female,3.251250444
3/31/2028,Widget C,South,990,68,Male,1.1892981205456854
4/1/2028,Widget D,West,544,30,Male,1.1649112559962416
4/2/2028,Widget D,West,992,66,Male,2.003193340447851
4/3/2028,Widget B,North,537,40,Male,3.758806569458493
4/4/2028,Widget D,East,831,26,Female,4.408590991200047
4/5/2028,Widget C,West,989,34,Male,3.2367435199193935
4/6/2028,Widget A,North,705,19,Male,3.1285309583294096
4/7/2028,Widget A,West,556,36,Male,2.609238135165864
4/8/2028,Widget A,North,714,36,Female,1.6463918238320847
4/9/2028,Widget B,North,834,24,Male,1.473416405
4/10/2028,Widget D,East,797,59,Female,4.042719044883864
4/11/2028,Widget C,West,795,59,Female,4.710014205186303
4/12/2028,Widget D,East,594,37,Female,2.8331328655450925
4/13/2028,Widget D,North,773,26,Male,3.637782634862553
4/14/2028,Widget D,South,346,34,Female,4.657830603523765
4/15/2028,Widget A,West,642,44,Male,1.3604545317365782
4/16/2028,Widget C,South,663,64,Male,4.081925812476119
4/17/2028,Widget C,West,956,19,Male,3.4672675375023005
4/18/2028,Widget D,East,687,53,Female,3.3945487153194454
4/19/2028,Widget A,East,996,36,Female,2.170161713926279
4/20/2028,Widget A,East,538,34,Male,3.7355734191107075
4/21/2028,Widget C,East,377,22,Female,4.179191019283106
4/22/2028,Widget A,East,651,56,Female,1.4514326597747886
4/23/2028,Widget A,South,712,35,Female,3.1340857239239353
4/24/2028,Widget A,East,210,24,Male,1.4050607239496387
4/25/2028,Widget B,North,484,34,Female,4.490296077190578
4/26/2028,Widget D,North,932,56,Female,3.030546890625389
4/27/2028,Widget C,South,860,53,Male,4.231862757
4/28/2028,Widget C,West,290,57,Female,2.472342550664857
4/29/2028,Widget B,North,589,62,Male,1.5003129072653016
4/30/2028,Widget D,West,793,21,Female,1.165997217542846
5/1/2028,Widget C,South,525,55,Female,2.126038483089502
5/2/2028,Widget A,West,504,42,Female,1.9769348014563142
5/3/2028,Widget C,West,434,22,Female,3.2414078960798474
5/4/2028,Widget A,West,308,47,Female,1.0869553522548294
5/5/2028,Widget B,West,121,29,Female,3.0822821771966935
5/6/2028,Widget A,South,777,21,Male,2.5670869680480126
5/7/2028,Widget C,North,710,41,Female,3.3084890796577686
5/8/2028,Widget C,East,307,46,Female,3.8096701126014585
5/9/2028,Widget C,West,107,26,Female,3.536367780319356
5/10/2028,Widget B,North,801,21,Male,4.938577477493466
5/11/2028,Widget B,North,786,68,Male,1.5530613755074842
5/12/2028,Widget D,South,884,41,Male,2.718948035719114
5/13/2028,Widget C,North,628,31,Female,2.6993229465732447
5/14/2028,Widget A,South,701,22,Female,2.6682128148116826
5/15/2028,Widget B,West,752,35,Male,3.6551935681706733
5/16/2028,Widget C,West,756,59,Male,2.959312242
5/17/2028,Widget C,East,265,36,Male,3.0697302392518524
5/18/2028,Widget B,East,948,29,Female,2.7294239685870587
5/19/2028,Widget D,East,595,35,Male,4.966797844
5/20/2028,Widget B,North,689,34,Female,4.710245395276169
5/21/2028,Widget B,West,528,47,Female,2.230896757457484
5/22/2028,Widget A,South,873,41,Female,1.4463756990666687
5/23/2028,Widget A,East,262,28,Male,4.359058896154412
5/24/2028,Widget D,South,465,52,Female,4.988681005702897
5/25/2028,Widget C,South,625,40,Male,2.170435576158582
5/26/2028,Widget B,East,338,34,Male,2.431139703367065
5/27/2028,Widget D,West,171,18,Male,4.766532725940811
5/28/2028,Widget A,East,544,32,Male,3.8445180720123595
5/29/2028,Widget B,South,754,49,Female,2.1825533271185447
5/30/2028,Widget C,East,921,26,Female,3.3241859651356602
5/31/2028,Widget A,South,608,32,Female,4.776918317457024
6/1/2028,Widget A,South,894,45,Female,4.247252427783114
6/2/2028,Widget A,East,368,41,Male,3.9673308549146387
6/3/2028,Widget D,North,852,52,Male,3.9479852469080896
6/4/2028,Widget C,East,514,39,Male,1.7120812971690813
6/5/2028,Widget B,North,344,44,Male,4.298724956911746
6/6/2028,Widget D,South,774,36,Female,2.1044745297738325
6/7/2028,Widget D,South,159,62,Male,4.721466631606118
6/8/2028,Widget D,North,105,29,Female,2.458559964055132
6/9/2028,Widget A,South,808,37,Male,4.430641588169026
6/10/2028,Widget C,North,669,18,Male,2.0649339780712057
6/11/2028,Widget D,North,916,38,Male,3.058107746328962
6/12/2028,Widget B,South,506,66,Male,1.4275411819562422
6/13/2028,Widget C,West,316,62,Female,3.640475611984696
6/14/2028,Widget B,North,125,18,Female,4.344317100667354
6/15/2028,Widget C,East,914,27,Female,3.8737891252096643
6/16/2028,Widget B,East,104,64,Female,3.0930340517546293
6/17/2028,Widget A,South,631,49,Male,1.180463514405838
6/18/2028,Widget D,West,489,56,Male,4.733764028683433
6/19/2028,Widget B,South,809,39,Female,3.8219581943145386
6/20/2028,Widget C,West,670,35,Female,3.983456953461332
6/21/2028,Widget D,North,547,65,Male,4.178722302043228
6/22/2028,Widget D,North,853,63,Male,3.9909737037104427
6/23/2028,Widget C,North,245,49,Female,2.7644646563933346
6/24/2028,Widget B,North,487,44,Female,3.9344873171517873
6/25/2028,Widget A,East,884,45,Female,3.5001071512413158
6/26/2028,Widget A,East,348,35,Male,4.416065334675146
6/27/2028,Widget B,South,625,56,Female,4.209839261349481
6/28/2028,Widget D,West,561,66,Female,1.1654975298690395
6/29/2028,Widget D,North,112,46,Female,2.515548361330421
6/30/2028,Widget D,North,483,35,Female,1.1388646087355783
